_id,species,taxonomicStatus,acceptedNameUsage,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,specificEpithet,nameAccordingTo,taxVerifSource,sppInCol,recordsVisualizationPrivileges,speciesInCountry,validName,bmClass,invasive,endemic,iucn,cites,amenazaNacional,taxID,migratoryType,iucnSpeciesID,uploadUser,uploadDate
ObjectId(5dd41292d17e02cb5880ef66),Pangasianodon hypophthalmus,accepted,Pangasianodon hypophthalmus,"(Sauvage, 1878)",Animalia,Chordata,Actinopterygii,Siluriformes,Pangasiidae,Pangasianodon,hypophthalmus,FishBase. Feb 2018,Catalogue of life 2019,false,0,true,true,peces,true,false,NE,,NE,8477,,,HO,2019-11-19T10:00:00.000Z
ObjectId(5f21a2e41a1155fee5dc9d13),Saucerottia castaneiventris,pending,Saucerottia castaneiventris,Gould.,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Saucerottia,castaneiventris,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,true,0,true,true,aves,false,true,EN,II,EN,153,Intratropical,22687614,helena olaya,2020-07-29T09:00:00.000Z
ObjectId(5f21b50c1a1155fee5dca207),Myiothlypis basilica,pending,Myiothlypis basilica,,Animalia,Chordata,Aves,Passeriformes,Parulidae,Myiothlypis,basilica,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,true,VU,,EN,567,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5f21eb1c1a1155fee5dcb12b),Drymophila hellmayri,accepted,Drymophila hellmayri,"Todd, 1915",Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Drymophila,hellmayri,Catalogue of life 2020,Record author,true,0,true,true,aves,false,true,NT,,NE,8479,,104034814,helena_olaya,2020-07-29T09:00:00.000Z
ObjectId(5f21ed4f1a1155fee5dcb1d1),Scytalopus sanctaemartae,accepted,Scytalopus sanctaemartae,"Chapman, 1915",Animalia,Chordata,Aves,Passeriformes,Rhinocryptidae,Scytalopus,sanctaemartae,Catalogue of life 2020,Record author,true,0,true,true,aves,false,true,LC,,VU,8480,,95010819,helena_olaya,2020-07-29T09:00:00.000Z
ObjectId(5f2866ab1a1155fee5de5b51),Saucerottia cyanifrons,pending,Saucerottia cyanifrons,,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Saucerottia,cyanifrons,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,true,LC,II,NE,154,Intratropical,22687580,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5f502311ff8a3e22056fb52a),Notosciurus granatensis,pending,Notosciurus granatensis,,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Notosciurus,granatensis,"Ramírez-Chaves HE, Suárez Castro AF, de Mastozoología SC, Zurc D, Concha-Osbahr DC, Trujillo A, Noguera-Urbano EA, Pantoja-Peña GE, Rodríguez-Posada ME, González-Maya JF, Pérez-Torres J, Mantilla-Meluk H, López-Castañeda C, Velásquez-Valencia A, Zárrate-Charry D. (2017). Mamíferos de Colombia. Version 1.3. Sociedad Colombiana de Mastozoología.",Record author,false,0,true,true,mamiferos,false,false,LC,,NE,4300,,20010,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cde3875e0e140c004056),Dasyprocta fuliginosa,pending,Dasyprocta fuliginosa,,Animalia,Chordata,Mammalia,Rodentia,Agoutidae,Dasyprocta,fuliginosa,"Ramírez-Chaves HE, Suárez Castro AF, de Mastozoología SC, Zurc D, Concha-Osbahr DC, Trujillo A, Noguera-Urbano EA, Pantoja-Peña GE, Rodríguez-Posada ME, González-Maya JF, Pérez-Torres J, Mantilla-Meluk H, López-Castañeda C, Velásquez-Valencia A, Zárrate-Charry D. (2017). Mamíferos de Colombia. Version 1.3. Sociedad Colombiana de Mastozoología.",Record author,false,0,true,true,mamiferos,false,false,LC,,NE,1430,,6281,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cde4875e0e140c004058),Dinomys branickii,pending,Dinomys branickii,,Animalia,Chordata,Mammalia,Rodentia,Dinomyidae,Dinomys,branickii,"Ramírez-Chaves HE, Suárez Castro AF, de Mastozoología SC, Zurc D, Concha-Osbahr DC, Trujillo A, Noguera-Urbano EA, Pantoja-Peña GE, Rodríguez-Posada ME, González-Maya JF, Pérez-Torres J, Mantilla-Meluk H, López-Castañeda C, Velásquez-Valencia A, Zárrate-Charry D. (2017). Mamíferos de Colombia. Version 1.3. Sociedad Colombiana de Mastozoología.",Record author,false,0,true,true,mamiferos,false,false,LC,,VU,1536,,6608,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cde2875e0e140c004055),Coendou prehensilis,pending,Coendou longicaudatus,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,prehensilis,"Ramírez-Chaves HE, Suárez Castro AF, de Mastozoología SC, Zurc D, Concha-Osbahr DC, Trujillo A, Noguera-Urbano EA, Pantoja-Peña GE, Rodríguez-Posada ME, González-Maya JF, Pérez-Torres J, Mantilla-Meluk H, López-Castañeda C, Velásquez-Valencia A, Zárrate-Charry D. (2017). Mamíferos de Colombia. Version 1.3. Sociedad Colombiana de Mastozoología.",Record author,false,0,true,true,mamiferos,false,false,LC,,NE,1191,,101228458,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cde3875e0e140c004057),Dasyprocta punctata,pending,Dasyprocta punctata,,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,"Ramírez-Chaves HE, Suárez Castro AF, de Mastozoología SC, Zurc D, Concha-Osbahr DC, Trujillo A, Noguera-Urbano EA, Pantoja-Peña GE, Rodríguez-Posada ME, González-Maya JF, Pérez-Torres J, Mantilla-Meluk H, López-Castañeda C, Velásquez-Valencia A, Zárrate-Charry D. (2017). Mamíferos de Colombia. Version 1.3. Sociedad Colombiana de Mastozoología.",Record author,false,0,true,true,mamiferos,false,false,LC,III,NE,1431,,89497686,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cdf9875e0e140c004084),Hydrochaeris hydrochaeris,pending,Hydrochoerus hydrochaeris,,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochaeris,hydrochaeris,"Ramírez-Chaves HE, Suárez Castro AF, de Mastozoología SC, Zurc D, Concha-Osbahr DC, Trujillo A, Noguera-Urbano EA, Pantoja-Peña GE, Rodríguez-Posada ME, González-Maya JF, Pérez-Torres J, Mantilla-Meluk H, López-Castañeda C, Velásquez-Valencia A, Zárrate-Charry D. (2017). Mamíferos de Colombia. Version 1.3. Sociedad Colombiana de Mastozoología.",Record author,false,0,true,true,mamiferos,false,false,LC,,NE,2264,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5c7959b515094f3170e0aca7),Cuniculus paca,pending,Cuniculus paca,,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,"Ramírez-Chaves HE, Suárez Castro AF, de Mastozoología SC, Zurc D, Concha-Osbahr DC, Trujillo A, Noguera-Urbano EA, Pantoja-Peña GE, Rodríguez-Posada ME, González-Maya JF, Pérez-Torres J, Mantilla-Meluk H, López-Castañeda C, Velásquez-Valencia A, Zárrate-Charry D. (2017). Mamíferos de Colombia. Version 1.3. Sociedad Colombiana de Mastozoología.",Record author,true,0,true,true,mamiferos,false,false,LC,III,NE,7646,,699,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5f61485cf864000042006c22),Cavia aperea,accepted,Cavia aperea,,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Cavia,aperea,Record author,Record author,false,0,true,true,mamiferos,false,false,LC,,NE,8792,,0,Cristian Cruz,2020-09-15T18:03:56.275Z
ObjectId(5f614863f864000042006cb3),Cavia porcellus,accepted,Cavia porcellus,,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Cavia,porcellus,Record author,Record author,false,0,true,true,mamiferos,false,false,NE,,NE,8793,,0,Cristian Cruz,2020-09-15T18:04:03.244Z
ObjectId(5f614868f864000042006d1b),Coendou bicolor,accepted,Coendou bicolor,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,bicolor,Record author,Record author,false,0,true,true,mamiferos,false,false,LC,,NE,8794,,0,Cristian Cruz,2020-09-15T18:04:08.880Z
ObjectId(5f61486df864000042006d37),Coendou ichillus,accepted,Coendou ichillus ,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,ichillus,Record author,Record author,false,0,true,true,mamiferos,false,false,NE,,NE,8795,,0,Cristian Cruz,2020-09-15T18:04:13.571Z
ObjectId(5f61487af864000042006e19),Coendou pruinosus,accepted,Coendou pruinosus,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,pruinosus,Record author,Record author,false,0,true,true,mamiferos,false,false,NE,,NE,8796,,0,Cristian Cruz,2020-09-15T18:04:26.702Z
ObjectId(5f61487ff864000042006e2c),Coendou quichua,accepted,Coendou quichua,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,quichua,Record author,Record author,false,0,true,true,mamiferos,false,false,DD,,NE,8797,,0,Cristian Cruz,2020-09-15T18:04:31.486Z
ObjectId(5f614884f864000042006e40),Coendou rothschildi,accepted,Coendou rothschildi,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,rothschildi,Record author,Record author,false,0,true,true,mamiferos,false,false,NE,,NE,8798,,0,Cristian Cruz,2020-09-15T18:04:36.408Z
ObjectId(5f61488af864000042006e67),Coendou rufescens,accepted,Coendou rufescens,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,rufescens,Record author,Record author,false,0,true,true,mamiferos,false,false,NE,,NE,8799,,0,Cristian Cruz,2020-09-15T18:04:41.925Z
ObjectId(5f61488ff864000042006ec0),Coendou sanctaemartae,accepted,Coendou sanctaemartae,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,sanctaemartae,Record author,Record author,false,0,true,true,mamiferos,false,false,NE,,NE,8800,,0,Cristian Cruz,2020-09-15T18:04:47.094Z
ObjectId(5f614893f864000042006ec2),Coendou vestitus,accepted,Coendou vestitus,,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,vestitus,Record author,Record author,false,0,true,true,mamiferos,false,true,NE,,NE,8801,,0,Cristian Cruz,2020-09-15T18:04:51.658Z
ObjectId(5f614955f864000042008930),Cuniculus taczanowskii,accepted,Cuniculus taczanowskii,,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,taczanowskii,Record author,Record author,false,0,true,true,mamiferos,false,false,NT,,NE,8802,,0,Cristian Cruz,2020-09-15T18:08:05.112Z
ObjectId(5f614a5bf86400004200b295),Hydrochoerus isthmius,accepted,Hydrochoerus isthmius,,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,isthmius,Record author,Record author,false,0,true,true,mamiferos,false,false,DD,,NE,8803,,0,Cristian Cruz,2020-09-15T18:12:27.412Z
ObjectId(5f614a68f86400004200b407),Myoprocta pratti,accepted,Myoprocta pratti,,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Myoprocta,pratti,Record author,Record author,false,0,true,true,mamiferos,false,false,LC,,NE,8805,,0,Cristian Cruz,2020-09-15T18:12:40.226Z
ObjectId(5f6e09823d941e2798f773aa),Dendropsophus luddeckei,pending,Dendropsophus luddeckei,,Animalia,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,luddeckei,"Amphibian Species of the World, 2018.",Record author,false,0,true,true,anfibios,false,false,LC,,NE,1464,,55528,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5f78e9f53d941e2798fc79e9),Canthon arcabuquensis,pending,Canthon arcabuquensis,"Molano y Medina, 2010",Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,arcabuquensis,Record author,Record author,true,0,true,true,invertebrados,false,false,DD,,NE,8806,,0,HO,2020-10-03T14:14:53.568Z
ObjectId(5f7faf85b9680000900005d2),Abramites eques,accepted,Abramites eques,,Animalia,Chordata,Actinopterygii,Characiformes,Anostomidae,Abramites,eques,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8807,,0,cristian_Cruz,2020-10-08T19:32:05.531Z
ObjectId(5f7faf90b9680000900005e9),Acestrocephalus anomalus,accepted,Acestrocephalus anomalus,,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Acestrocephalus,anomalus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8809,,0,cristian_Cruz,2020-10-08T19:32:15.943Z
ObjectId(5f7faf96b968000090000611),Ancistrus caucanus,accepted,Ancistrus caucanus,,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Ancistrus,caucanus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8810,,0,cristian_Cruz,2020-10-08T19:32:22.218Z
ObjectId(5f7faf9db96800009000065d),Ancistrus centrolepis,accepted,Ancistrus centrolepis,,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Ancistrus,centrolepis,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8811,,0,cristian_Cruz,2020-10-08T19:32:28.940Z
ObjectId(5f7fafa2b9680000900006b0),Ancistrus lineolatus,accepted,Ancistrus lineolatus,,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Ancistrus,lineolatus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8812,,0,cristian_Cruz,2020-10-08T19:32:34.422Z
ObjectId(5f7fafa7b9680000900006c6),Ancistrus tolima,accepted,Ancistrus tolima,,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Ancistrus,tolima,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8813,,0,cristian_Cruz,2020-10-08T19:32:39.221Z
ObjectId(5f7fafacb9680000900006cb),Andinoacara biseriatus,accepted,Andinoacara biseriatus,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Andinoacara,biseriatus,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8814,,0,cristian_Cruz,2020-10-08T19:32:44.586Z
ObjectId(5f7fafc7b9680000900009aa),Apistogramma alacrina,accepted,Apistogramma alacrina,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Apistogramma,alacrina,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8815,,0,cristian_Cruz,2020-10-08T19:33:11.615Z
ObjectId(5f7fafcdb9680000900009e9),Apistogramma iniridae,accepted,Apistogramma iniridae,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Apistogramma,iniridae,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8816,,0,cristian_Cruz,2020-10-08T19:33:17.600Z
ObjectId(5f7fafd2b968000090000a43),Apistogramma lineata,accepted,Apistogramma lineata,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Apistogramma,lineata,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8817,,0,cristian_Cruz,2020-10-08T19:33:22.629Z
ObjectId(5f7fafd9b968000090000a46),Apistogramma macmasteri,accepted,Apistogramma macmasteri,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Apistogramma,macmasteri,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8818,,0,cristian_Cruz,2020-10-08T19:33:29.175Z
ObjectId(5f7fafe0b968000090000ac9),Apteronotus eschmeyeri,accepted,Apteronotus eschmeyeri,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,eschmeyeri,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8819,,0,cristian_Cruz,2020-10-08T19:33:36.385Z
ObjectId(5f7fafe8b968000090000b64),Apteronotus galvisi,accepted,Apteronotus galvisi,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,galvisi,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8820,,0,cristian_Cruz,2020-10-08T19:33:44.176Z
ObjectId(5f7fafedb968000090000c09),Apteronotus jurubidae,accepted,Apteronotus jurubidae,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,jurubidae,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8821,,0,cristian_Cruz,2020-10-08T19:33:49.805Z
ObjectId(5f7faff3b968000090000c0b),Apteronotus macrostomus,accepted,Apteronotus macrostomus,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,macrostomus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8822,,0,cristian_Cruz,2020-10-08T19:33:55.021Z
ObjectId(5f7faff8b968000090000c41),Apteronotus magdalenensis,accepted,Apteronotus magdalenensis,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,magdalenensis,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8823,,0,cristian_Cruz,2020-10-08T19:34:00.223Z
ObjectId(5f7faffdb968000090000c65),Apteronotus mariae,accepted,Apteronotus mariae,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,mariae,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8824,,0,cristian_Cruz,2020-10-08T19:34:05.848Z
ObjectId(5f7fb003b968000090000cb2),Apteronotus milesi,accepted,Apteronotus milesi,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,milesi,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8825,,0,cristian_Cruz,2020-10-08T19:34:11.474Z
ObjectId(5f7fb008b968000090000ce0),Apteronotus spurrellii,accepted,Apteronotus spurrellii,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,spurrellii,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8826,,0,cristian_Cruz,2020-10-08T19:34:16.286Z
ObjectId(5f7fb00db968000090000ce7),Argopleura chocoensis,accepted,Argopleura chocoensis,,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Argopleura,chocoensis,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8827,,0,cristian_Cruz,2020-10-08T19:34:21.802Z
ObjectId(5f7fb012b968000090000d29),Argopleura conventus,accepted,Argopleura conventus,,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Argopleura,conventus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8828,,0,cristian_Cruz,2020-10-08T19:34:26.708Z
ObjectId(5f7fb017b968000090000d31),Argopleura diquensis,accepted,Argopleura diquensis,,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Argopleura,diquensis,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8829,,0,cristian_Cruz,2020-10-08T19:34:31.817Z
ObjectId(5f7fb023b968000090000d5e),Argopleura magdalenensis,accepted,Argopleura magdalenensis,,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Argopleura,magdalenensis,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8830,,0,cristian_Cruz,2020-10-08T19:34:42.990Z
ObjectId(5f7fb02bb968000090000f87),Astroblepus ardiladuartei,accepted,Astroblepus ardiladuartei,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,ardiladuartei,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8831,,0,cristian_Cruz,2020-10-08T19:34:51.303Z
ObjectId(5f7fb02fb968000090000f89),Astroblepus bellezaensis,accepted,Astroblepus bellezaensis,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,bellezaensis,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8832,,0,cristian_Cruz,2020-10-08T19:34:55.849Z
ObjectId(5f7fb034b968000090000f97),Astroblepus cacharas,accepted,Astroblepus cacharas,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,cacharas,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8833,,0,cristian_Cruz,2020-10-08T19:35:00.349Z
ObjectId(5f7fb039b968000090000f9a),Astroblepus caquetae,accepted,Astroblepus caquetae,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,caquetae,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8834,,0,cristian_Cruz,2020-10-08T19:35:04.944Z
ObjectId(5f7fb040b968000090000fa7),Astroblepus chapmani,accepted,Astroblepus chapmani,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,chapmani,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8835,,0,cristian_Cruz,2020-10-08T19:35:11.960Z
ObjectId(5f7fb046b968000090001073),Astroblepus cirratus,accepted,Astroblepus cirratus,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,cirratus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8836,,0,cristian_Cruz,2020-10-08T19:35:18.038Z
ObjectId(5f7fb04bb968000090001092),Astroblepus curitiensis,accepted,Astroblepus curitiensis,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,curitiensis,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8837,,0,cristian_Cruz,2020-10-08T19:35:23.039Z
ObjectId(5f7fb04fb9680000900010a9),Astroblepus floridablancaensis,accepted,Astroblepus floridablancaensis,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,floridablancaensis,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8838,,0,cristian_Cruz,2020-10-08T19:35:27.619Z
ObjectId(5f7fb054b9680000900010ab),Astroblepus frenatus,accepted,Astroblepus frenatus,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,frenatus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8839,,0,cristian_Cruz,2020-10-08T19:35:32.741Z
ObjectId(5f7fb060b9680000900010d3),Astroblepus grixalvii,accepted,Astroblepus grixalvii,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,grixalvii,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8840,,0,cristian_Cruz,2020-10-08T19:35:43.945Z
ObjectId(5f7fb06bb9680000900012db),Astroblepus guentheri,accepted,Astroblepus guentheri,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,guentheri,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8841,,0,cristian_Cruz,2020-10-08T19:35:55.100Z
ObjectId(5f7fb071b9680000900013a3),Astroblepus heterodon,accepted,Astroblepus heterodon,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,heterodon,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8842,,0,cristian_Cruz,2020-10-08T19:36:01.008Z
ObjectId(5f7fb07ab9680000900013a7),Astroblepus homodon,accepted,Astroblepus homodon,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,homodon,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8843,,0,cristian_Cruz,2020-10-08T19:36:10.726Z
ObjectId(5f7fb082b96800009000159e),Astroblepus itae,accepted,Astroblepus itae,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,itae,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8844,,0,cristian_Cruz,2020-10-08T19:36:18.680Z
ObjectId(5f7fb087b9680000900015a0),Astroblepus jimenezae,accepted,Astroblepus jimenezae,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,jimenezae,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8845,,0,cristian_Cruz,2020-10-08T19:36:23.227Z
ObjectId(5f7fb08bb9680000900015a9),Astroblepus jurubidae,accepted,Astroblepus jurubidae,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,jurubidae,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8846,,0,cristian_Cruz,2020-10-08T19:36:27.711Z
ObjectId(5f7fb091b9680000900015ab),Astroblepus latidens,accepted,Astroblepus latidens,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,latidens,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8847,,0,cristian_Cruz,2020-10-08T19:36:33.493Z
ObjectId(5f7fb097b968000090001619),Astroblepus mariae,accepted,Astroblepus mariae,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,mariae,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8848,,0,cristian_Cruz,2020-10-08T19:36:38.962Z
ObjectId(5f7fb09bb968000090001633),Astroblepus marmoratus,accepted,Astroblepus marmoratus,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,marmoratus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8849,,0,cristian_Cruz,2020-10-08T19:36:43.636Z
ObjectId(5f7fb0bdb96800009000163d),Astroblepus micrescens,accepted,Astroblepus micrescens,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,micrescens,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8850,,0,cristian_Cruz,2020-10-08T19:37:17.632Z
ObjectId(5f7fb0d3b968000090001ea1),Astroblepus nicefori,accepted,Astroblepus nicefori,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,nicefori,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8851,,0,cristian_Cruz,2020-10-08T19:37:39.038Z
ObjectId(5f7fb0d7b968000090001ec5),Astroblepus onzagaensis,accepted,Astroblepus onzagaensis,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,onzagaensis,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8852,,0,cristian_Cruz,2020-10-08T19:37:43.775Z
ObjectId(5f7fb0dcb968000090001ec7),Astroblepus pradai,accepted,Astroblepus pradai,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,pradai,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8853,,0,cristian_Cruz,2020-10-08T19:37:48.182Z
ObjectId(5f7fb0e1b968000090001ec9),Astroblepus putumayoensis,accepted,Astroblepus putumayoensis,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,putumayoensis,Record author,Record author,false,0,true,true,peces,false,false,NE,,NE,8854,,0,cristian_Cruz,2020-10-08T19:37:52.932Z
ObjectId(5f7fb0e5b968000090001ed5),Astroblepus retropinnus,accepted,Astroblepus retropinnus,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,retropinnus,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8855,,0,cristian_Cruz,2020-10-08T19:37:57.499Z
ObjectId(5f7fb0eab968000090001ed9),Astroblepus santanderensis,accepted,Astroblepus santanderensis,,Animalia,Chordata,Actinopterygii,Siluriformes,Astroblepidae,Astroblepus,santanderensis,Record author,Record author,false,0,true,true,peces,false,true,NE,,NE,8856,,0,cristian_Cruz,2020-10-08T19:38:02.870Z
